epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,853.209,0.89966,0.63579,1.02952,1,0.39683,0.57917,0.25122,2.17208,2.20656,1.1799,0.00126432,0.00126432,0.00126432
124,860.112,0.90386,0.70152,1.02392,0.97449,0.4,0.5975,0.28142,2.04845,1.94831,1.14364,0.00126102,0.00126102,0.00126102
125,867.004,0.91225,0.64717,1.00967,0.977,0.4,0.52464,0.24054,2.43144,2.60896,1.32538,0.00125772,0.00125772,0.00125772
126,873.962,0.8756,0.60163,1.00692,0.98602,0.4,0.46348,0.21915,2.52786,2.2472,1.43723,0.00125442,0.00125442,0.00125442
127,880.892,0.92495,0.65532,1.02128,0.59807,0.4,0.3474,0.21523,2.0789,2.56515,1.17508,0.00125112,0.00125112,0.00125112
128,887.794,0.96405,0.6859,1.05681,1,0.39862,0.42152,0.27454,1.79291,2.59645,1.09576,0.00124782,0.00124782,0.00124782
129,894.708,0.87002,0.62626,1.01587,0.9775,0.4,0.42405,0.27631,1.82792,1.93472,1.1997,0.00124452,0.00124452,0.00124452
130,901.595,0.88657,0.59407,1.01085,0.97812,0.4,0.48214,0.31457,1.96996,2.10508,1.22208,0.00124121,0.00124121,0.00124121
131,908.563,0.88588,0.62729,1.0057,0.98687,0.4,0.59833,0.359,2.16432,2.51904,1.30723,0.00123791,0.00123791,0.00123791
132,915.484,0.87121,0.68013,1.0176,0.98192,0.4,0.59833,0.33217,2.17728,2.76145,1.24392,0.00123461,0.00123461,0.00123461
133,922.436,0.91567,0.63646,1.0078,1,0.39036,0.46278,0.27939,2.16468,2.52183,1.26129,0.00123131,0.00123131,0.00123131
134,929.378,0.95839,0.65908,1.04605,1,0.38863,0.43567,0.2614,2.0883,2.45512,1.14524,0.00122801,0.00122801,0.00122801
135,936.308,0.88232,0.62646,1.00635,1,0.38829,0.43088,0.25921,2.19847,2.42549,1.2401,0.00122471,0.00122471,0.00122471
136,943.258,0.87381,0.59813,0.99101,0.95501,0.2,0.26906,0.15104,2.29598,2.23928,1.28473,0.00122141,0.00122141,0.00122141
137,950.219,0.85488,0.58265,0.99801,1,0.39476,0.41533,0.24937,2.32946,2.42917,1.35137,0.00121811,0.00121811,0.00121811
138,957.138,0.85972,0.59882,0.98391,0.37508,0.2,0.31846,0.19108,2.61829,2.48716,1.43986,0.00121481,0.00121481,0.00121481
139,964.1,0.86654,0.62752,0.98933,0.98772,0.4,0.456,0.2736,2.22693,2.46047,1.28022,0.00121151,0.00121151,0.00121151
140,971.032,0.87431,0.60172,0.9992,1,0.3949,0.46278,0.25539,2.34284,2.5933,1.33861,0.00120821,0.00120821,0.00120821
141,977.96,0.84403,0.57698,0.97748,0.96992,0.2,0.36646,0.15561,2.54256,2.83645,1.41844,0.00120491,0.00120491,0.00120491
142,984.892,0.87385,0.57259,1.00415,0.37395,0.4,0.29533,0.13898,2.48368,2.05894,1.53711,0.00120161,0.00120161,0.00120161
143,991.807,0.84919,0.60087,0.99993,0.97486,0.4,0.46278,0.25539,2.23721,2.15768,1.30585,0.00119831,0.00119831,0.00119831
144,998.74,0.82064,0.59005,0.97104,0.97765,0.4,0.456,0.2736,1.85831,2.32346,1.14868,0.00119501,0.00119501,0.00119501
145,1005.64,0.89026,0.60015,0.99519,0.97832,0.4,0.42711,0.27789,1.95381,1.69783,1.18811,0.0011917,0.0011917,0.0011917
146,1012.62,0.86236,0.61527,0.99842,1,0.46177,0.66583,0.27202,2.2338,1.90893,1.27725,0.0011884,0.0011884,0.0011884
147,1019.56,0.87937,0.61895,0.99727,0.9753,0.4,0.43857,0.21929,2.24418,2.48722,1.23791,0.0011851,0.0011851,0.0011851
148,1026.57,0.83441,0.57753,0.98666,0.98702,0.4,0.47125,0.21306,2.22318,2.447,1.2654,0.0011818,0.0011818,0.0011818
149,1033.6,0.85855,0.59514,0.99433,0.5012,0.2,0.42132,0.1942,2.66466,2.56966,1.48079,0.0011785,0.0011785,0.0011785
150,1040.8,0.82826,0.60381,0.99247,0.97474,0.4,0.46174,0.24811,2.30522,1.84133,1.28379,0.0011752,0.0011752,0.0011752
151,1047.92,0.88183,0.65077,0.99719,0.97551,0.4,0.45307,0.22299,2.6194,1.87204,1.42928,0.0011719,0.0011719,0.0011719
152,1055.02,0.81187,0.58497,0.969,0.62446,0.4,0.48233,0.23242,2.45406,2.24411,1.36158,0.0011686,0.0011686,0.0011686
153,1062.08,0.85969,0.59521,0.97618,0.65651,0.4,0.40748,0.20296,2.41573,2.22247,1.32714,0.0011653,0.0011653,0.0011653
154,1069.09,0.8975,0.63955,1.00551,0.96634,0.4,0.42711,0.26814,1.90547,1.96878,1.14357,0.001162,0.001162,0.001162
155,1076.07,0.81943,0.55266,0.97311,1,0.38882,0.42889,0.26933,2.07134,2.78336,1.24034,0.0011587,0.0011587,0.0011587
156,1083.12,0.85097,0.57321,0.9831,1,0.3899,0.5765,0.2977,2.21313,2.74971,1.34328,0.0011554,0.0011554,0.0011554
157,1090.3,0.81133,0.55453,0.98422,1,0.39722,0.64167,0.31956,2.23333,2.48336,1.34284,0.0011521,0.0011521,0.0011521
158,1097.39,0.81361,0.51839,0.97423,1,0.39767,0.46278,0.27939,2.44308,2.75869,1.36776,0.0011488,0.0011488,0.0011488
159,1104.48,0.82346,0.57433,0.9763,1,0.39031,0.49667,0.32708,2.20947,2.61603,1.3108,0.0011455,0.0011455,0.0011455
160,1111.56,0.83851,0.55986,0.99836,0.97568,0.4,0.44583,0.26867,1.82674,2.06363,1.17029,0.0011422,0.0011422,0.0011422
161,1118.67,0.77724,0.52647,0.94852,1,0.39747,0.51393,0.27254,2.37888,2.39626,1.42097,0.00113889,0.00113889,0.00113889
162,1125.79,0.83126,0.55607,1.00332,1,0.38853,0.5008,0.27416,2.24365,2.68909,1.30591,0.00113559,0.00113559,0.00113559
163,1132.92,0.86312,0.59521,1.0276,1,0.38685,0.5475,0.34838,2.00337,3.10571,1.1842,0.00113229,0.00113229,0.00113229
164,1140.09,0.80607,0.67036,0.9929,1,0.38726,0.45045,0.29345,2.11975,2.8025,1.32552,0.00112899,0.00112899,0.00112899
165,1147.29,0.82474,0.54812,0.9711,1,0.39008,0.45045,0.29345,2.25137,2.75633,1.34645,0.00112569,0.00112569,0.00112569
166,1154.59,0.7941,0.55264,0.9695,0.96886,0.2,0.40458,0.29188,2.02593,2.68784,1.21119,0.00112239,0.00112239,0.00112239
167,1161.85,0.8195,0.59365,0.97393,0.96692,0.2,0.35179,0.25319,1.94362,2.76523,1.16898,0.00111909,0.00111909,0.00111909
168,1169.03,0.80542,0.56608,0.96992,1,0.39966,0.42042,0.27344,2.33222,2.15046,1.38949,0.00111579,0.00111579,0.00111579
169,1176.14,0.84295,0.56341,0.98283,1,0.39271,0.46278,0.25539,2.35371,1.95154,1.41049,0.00111249,0.00111249,0.00111249
170,1183.26,0.81757,0.55218,0.98003,0.62885,0.4,0.39611,0.18244,2.47118,1.83055,1.44079,0.00110919,0.00110919,0.00110919
171,1190.45,0.81814,0.56306,0.99139,0.63391,0.4,0.38933,0.21822,2.43309,1.95983,1.48237,0.00110589,0.00110589,0.00110589
172,1197.69,0.80858,0.60263,0.97088,0.97113,0.4,0.47125,0.28475,2.39987,1.78421,1.47035,0.00110259,0.00110259,0.00110259
173,1204.87,0.78627,0.56097,0.96025,0.94908,0.4,0.456,0.25155,2.33677,1.61747,1.3879,0.00109929,0.00109929,0.00109929
174,1212.04,0.83373,0.60518,1.00965,1,0.38846,0.45045,0.20705,2.50001,1.79269,1.46906,0.00109599,0.00109599,0.00109599
175,1219.25,0.7588,0.54946,0.95129,1,0.38829,0.48214,0.25661,2.4177,3.01044,1.39788,0.00109269,0.00109269,0.00109269
176,1226.54,0.83586,0.57565,0.99766,1,0.38773,0.5475,0.30338,2.22803,3.31798,1.27063,0.00108938,0.00108938,0.00108938
177,1233.8,0.79917,0.56201,0.96927,1,0.38932,0.47125,0.26019,2.27772,3.12412,1.29145,0.00108608,0.00108608,0.00108608
178,1241.16,0.79096,0.57127,0.99144,0.97887,0.4,0.456,0.2751,2.27533,1.64738,1.46123,0.00108278,0.00108278,0.00108278
179,1248.47,0.75018,0.52975,0.95195,0.97924,0.4,0.45045,0.24841,2.53446,1.98694,1.52586,0.00107948,0.00107948,0.00107948
180,1255.64,0.8192,0.54383,0.96289,0.97959,0.4,0.43088,0.25921,2.33529,2.18897,1.42284,0.00107618,0.00107618,0.00107618
181,1262.96,0.80097,0.55966,0.97737,0.9799,0.4,0.4255,0.22453,2.36111,2.33901,1.40598,0.00107288,0.00107288,0.00107288
182,1270.26,0.74787,0.5285,0.9607,1,0.39563,0.46278,0.24564,2.2935,2.40749,1.40068,0.00106958,0.00106958,0.00106958
183,1277.52,0.76235,0.53797,0.96112,1,0.39021,0.48214,0.25661,2.32616,2.8637,1.40217,0.00106628,0.00106628,0.00106628
